Rk,Player,Age,Tm,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,PPG,APG,RPG,SPG,BPG,PPG_Score,APG_Score,RPG_Score,SPG_Score,BPG_Score,eFG%_Score,win_percentage,ranking,MVP
475.0,RayJ Dennis,23.0,IND,PG,11.0,0.0,6.4,1.0,3.0,0.333,0.5,1.9,0.286,0.5,1.1,0.417,0.424,0.2,0.2,1.0,0.2,0.9,1.1,1.3,0.6,0.2,0.5,0.6,2.7,,0.24545454545454548,0.11818181818181818,0.1,0.05454545454545454,0.018181818181818184,0.017532467532467535,0.023636363636363636,0.0125,0.05454545454545454,0.018181818181818184,0.3392,0.61,6.0,0
476.0,David Duke Jr.,25.0,SAS,SG,6.0,0.0,5.7,1.0,2.3,0.429,0.5,1.0,0.5,0.5,1.3,0.375,0.536,0.2,0.3,0.5,0.2,0.7,0.8,0.7,0.2,0.0,0.3,0.2,2.7,,0.45,0.11666666666666665,0.13333333333333333,0.03333333333333333,0.0,0.03214285714285715,0.02333333333333333,0.016666666666666666,0.03333333333333333,0.0,0.4288,0.415,23.0,0
477.0,Keshad Johnson,23.0,MIA,SF,16.0,0.0,6.1,1.1,1.6,0.692,0.2,0.4,0.429,0.9,1.2,0.789,0.75,0.3,0.6,0.444,0.4,1.4,1.8,0.3,0.3,0.3,0.3,0.7,2.7,,0.16875,0.01875,0.1125,0.01875,0.01875,0.012053571428571429,0.00375,0.0140625,0.01875,0.01875,0.6,0.451,20.0,0
478.0,Reece Beekman,23.0,2TM,PG,36.0,4.0,13.0,1.0,3.0,0.327,0.2,1.1,0.175,0.8,1.9,0.418,0.36,0.4,0.6,0.762,0.4,0.7,1.1,1.8,0.9,0.1,0.6,1.0,2.6,,0.07222222222222223,0.05,0.030555555555555558,0.025,0.002777777777777778,0.0051587301587301595,0.01,0.0038194444444444448,0.025,0.002777777777777778,0.288,,,0
479.0,Jae Crowder,34.0,SAC,PF,9.0,2.0,11.4,0.8,2.4,0.318,0.4,1.7,0.267,0.3,0.8,0.429,0.409,0.6,0.7,0.833,0.7,1.6,2.2,0.7,0.3,0.0,0.4,1.1,2.6,,0.2888888888888889,0.07777777777777778,0.24444444444444446,0.03333333333333333,0.0,0.020634920634920638,0.015555555555555555,0.030555555555555558,0.03333333333333333,0.0,0.3272,0.488,17.0,0
480.0,Josh Minott,22.0,MIN,SF,46.0,0.0,6.0,1.0,2.0,0.489,0.3,0.9,0.326,0.7,1.0,0.638,0.567,0.4,0.4,0.895,0.3,0.8,1.0,0.4,0.3,0.3,0.2,0.7,2.6,,0.05652173913043478,0.008695652173913044,0.021739130434782608,0.006521739130434782,0.006521739130434782,0.004037267080745342,0.0017391304347826088,0.002717391304347826,0.006521739130434782,0.006521739130434782,0.45359999999999995,0.598,10.0,0
481.0,Hunter Tyson,24.0,DEN,PF,51.0,2.0,7.8,0.9,2.4,0.375,0.5,1.5,0.311,0.4,0.9,0.478,0.471,0.4,0.5,0.75,0.5,1.0,1.5,0.4,0.2,0.1,0.3,0.9,2.6,,0.050980392156862744,0.00784313725490196,0.029411764705882353,0.00392156862745098,0.00196078431372549,0.0036414565826330533,0.001568627450980392,0.003676470588235294,0.00392156862745098,0.00196078431372549,0.37679999999999997,0.61,8.0,0
482.0,Jaden Springer,22.0,2TM,PG,43.0,2.0,8.5,0.8,2.1,0.389,0.3,1.1,0.25,0.5,1.0,0.548,0.456,0.6,0.9,0.711,0.4,1.0,1.3,0.8,0.6,0.1,0.4,1.0,2.5,,0.05813953488372093,0.018604651162790697,0.030232558139534883,0.013953488372093023,0.002325581395348837,0.004152823920265781,0.0037209302325581393,0.0037790697674418604,0.013953488372093023,0.002325581395348837,0.3648,,,0
483.0,Trey Jemison,25.0,2TM,C,38.0,0.0,10.3,1.1,1.9,0.554,0.0,0.0,,1.1,1.9,0.554,0.554,0.3,0.9,0.394,1.2,1.6,2.8,0.4,0.2,0.4,0.6,1.8,2.5,,0.06578947368421052,0.010526315789473684,0.07368421052631578,0.005263157894736842,0.010526315789473684,0.004699248120300752,0.002105263157894737,0.009210526315789473,0.005263157894736842,0.010526315789473684,0.44320000000000004,,,0
484.0,Anthony Gill,32.0,WAS,PF,51.0,0.0,7.8,0.8,1.7,0.489,0.2,0.6,0.323,0.6,1.1,0.579,0.545,0.6,1.0,0.66,0.4,0.9,1.3,0.3,0.2,0.0,0.2,0.6,2.5,,0.049019607843137254,0.0058823529411764705,0.025490196078431372,0.00392156862745098,0.0,0.0035014005602240898,0.001176470588235294,0.0031862745098039215,0.00392156862745098,0.0,0.43600000000000005,0.22,29.0,0
485.0,Dillon Jones,23.0,OKC,SF,54.0,3.0,10.2,0.9,2.5,0.383,0.3,1.2,0.254,0.6,1.3,0.5,0.444,0.3,0.5,0.607,0.6,1.7,2.2,1.1,0.3,0.1,0.5,1.0,2.5,,0.046296296296296294,0.020370370370370372,0.040740740740740744,0.005555555555555556,0.001851851851851852,0.0033068783068783067,0.004074074074074075,0.005092592592592593,0.005555555555555556,0.001851851851851852,0.3552,0.829,1.0,0
486.0,Pat Spencer,28.0,GSW,PG,39.0,0.0,6.4,1.1,2.6,0.406,0.1,0.6,0.227,0.9,2.0,0.456,0.431,0.3,0.4,0.733,0.4,0.8,1.2,1.2,0.4,0.1,0.5,0.5,2.5,,0.0641025641025641,0.030769230769230767,0.030769230769230767,0.010256410256410256,0.002564102564102564,0.004578754578754578,0.006153846153846154,0.003846153846153846,0.010256410256410256,0.002564102564102564,0.3448,0.585,12.0,0
487.0,Johnny Davis,22.0,WAS,SG,34.0,0.0,7.1,0.9,2.3,0.41,0.2,0.9,0.241,0.7,1.4,0.51,0.455,0.3,0.4,0.6,0.3,0.8,1.1,0.3,0.4,0.2,0.2,0.5,2.4,,0.07058823529411765,0.008823529411764706,0.03235294117647059,0.011764705882352941,0.0058823529411764705,0.005042016806722689,0.0017647058823529412,0.004044117647058824,0.011764705882352941,0.0058823529411764705,0.364,0.22,29.0,0
488.0,Christian Koloko,24.0,LAL,C,37.0,0.0,9.2,1.1,1.8,0.606,0.0,0.1,0.0,1.1,1.7,0.645,0.606,0.3,0.4,0.714,0.9,1.5,2.5,0.4,0.2,0.4,0.3,1.2,2.4,,0.06486486486486487,0.010810810810810811,0.06756756756756757,0.005405405405405406,0.010810810810810811,0.004633204633204634,0.002162162162162162,0.008445945945945946,0.005405405405405406,0.010810810810810811,0.4848,0.61,7.0,0
489.0,John Konchar,28.0,MEM,SG,46.0,4.0,12.1,0.9,2.0,0.451,0.5,1.3,0.371,0.4,0.6,0.621,0.577,0.2,0.2,0.875,0.8,2.5,3.3,0.9,0.7,0.3,0.3,0.7,2.4,,0.05217391304347826,0.01956521739130435,0.07173913043478261,0.015217391304347825,0.006521739130434782,0.0037267080745341614,0.00391304347826087,0.008967391304347826,0.015217391304347825,0.006521739130434782,0.46159999999999995,0.585,13.0,0
490.0,MarJon Beauchamp,24.0,3TM,SF,35.0,0.0,4.5,0.8,1.9,0.415,0.3,0.8,0.345,0.5,1.0,0.472,0.492,0.4,0.6,0.75,0.3,0.9,1.3,0.3,0.1,0.0,0.4,0.4,2.3,,0.06571428571428571,0.008571428571428572,0.037142857142857144,0.002857142857142857,0.0,0.004693877551020408,0.0017142857142857144,0.004642857142857143,0.002857142857142857,0.0,0.3936,,,0
491.0,Bronny James,20.0,LAL,SG,27.0,1.0,6.7,0.8,2.5,0.313,0.3,1.2,0.281,0.4,1.3,0.343,0.381,0.4,0.5,0.786,0.1,0.5,0.7,0.8,0.3,0.1,0.5,0.5,2.3,,0.08518518518518518,0.02962962962962963,0.025925925925925925,0.011111111111111112,0.003703703703703704,0.006084656084656084,0.0059259259259259265,0.0032407407407407406,0.011111111111111112,0.003703703703703704,0.3048,0.61,7.0,0
492.0,Mason Jones,26.0,SAC,SG,10.0,0.0,4.5,0.9,1.8,0.5,0.1,0.8,0.125,0.8,1.0,0.8,0.528,0.4,0.5,0.8,0.2,0.7,0.9,1.1,0.0,0.1,0.1,0.3,2.3,,0.22999999999999998,0.11000000000000001,0.09,0.0,0.01,0.016428571428571428,0.022000000000000002,0.01125,0.0,0.01,0.4224,0.488,17.0,0
493.0,Miles Norris,24.0,BOS,PF,3.0,0.0,11.7,0.7,3.0,0.222,0.7,2.3,0.286,0.0,0.7,0.0,0.333,0.3,0.7,0.5,0.7,2.3,3.0,0.0,0.7,0.3,0.0,0.0,2.3,,0.7666666666666666,0.0,1.0,0.2333333333333333,0.09999999999999999,0.054761904761904755,0.0,0.125,0.2333333333333333,0.09999999999999999,0.2664,0.744,3.0,0
494.0,Patrick Baldwin Jr.,22.0,2TM,SF,24.0,0.0,4.5,0.8,1.5,0.543,0.5,1.0,0.565,0.3,0.5,0.5,0.729,0.1,0.2,0.5,0.2,0.8,1.0,0.1,0.1,0.1,0.2,0.3,2.2,,0.09166666666666667,0.004166666666666667,0.041666666666666664,0.004166666666666667,0.004166666666666667,0.006547619047619048,0.0008333333333333333,0.005208333333333333,0.004166666666666667,0.004166666666666667,0.5831999999999999,,,0
495.0,Drew Peterson,25.0,BOS,PF,25.0,1.0,7.4,0.7,1.6,0.415,0.5,1.3,0.394,0.2,0.3,0.5,0.573,0.3,0.4,0.778,0.4,1.2,1.6,0.5,0.2,0.1,0.3,0.7,2.2,,0.08800000000000001,0.02,0.064,0.008,0.004,0.006285714285714286,0.004,0.008,0.008,0.004,0.4584,0.744,3.0,0
496.0,TyTy Washington Jr.,23.0,PHO,PG,16.0,0.0,7.4,0.9,2.8,0.311,0.3,1.3,0.19,0.6,1.5,0.417,0.356,0.2,0.4,0.5,0.3,0.6,0.8,1.0,0.2,0.0,0.2,0.3,2.2,,0.1375,0.0625,0.05,0.0125,0.0,0.009821428571428573,0.0125,0.00625,0.0125,0.0,0.2848,0.439,21.0,0
497.0,Jordan McLaughlin,28.0,2TM,PG,46.0,0.0,6.8,0.7,1.6,0.431,0.4,1.0,0.413,0.3,0.6,0.462,0.563,0.4,0.5,0.773,0.1,0.5,0.7,1.1,0.3,0.0,0.3,0.4,2.1,,0.04565217391304348,0.02391304347826087,0.015217391304347825,0.006521739130434782,0.0,0.003260869565217391,0.004782608695652174,0.0019021739130434781,0.006521739130434782,0.0,0.45039999999999997,,,0
498.0,JD Davison,22.0,BOS,PG,16.0,0.0,5.8,0.8,2.1,0.353,0.3,1.1,0.222,0.5,1.0,0.5,0.412,0.3,0.4,0.714,0.1,0.7,0.8,0.8,0.3,0.1,0.8,0.1,2.1,,0.13125,0.05,0.05,0.01875,0.00625,0.009375,0.01,0.00625,0.01875,0.00625,0.3296,0.744,3.0,0
499.0,Chris Duarte,27.0,CHI,SG,17.0,0.0,4.4,0.7,1.5,0.462,0.4,0.9,0.4,0.4,0.6,0.545,0.577,0.4,0.5,0.75,0.3,0.9,1.2,0.5,0.0,0.0,0.1,0.4,2.1,,0.12352941176470589,0.029411764705882353,0.07058823529411765,0.0,0.0,0.008823529411764706,0.0058823529411764705,0.008823529411764706,0.0,0.0,0.46159999999999995,0.476,18.0,0
500.0,Enrique Freeman,24.0,IND,PF,22.0,1.0,8.2,0.7,1.7,0.432,0.0,0.5,0.1,0.7,1.2,0.556,0.446,0.6,0.9,0.684,0.5,0.9,1.4,0.4,0.1,0.1,0.3,1.0,2.1,,0.09545454545454546,0.018181818181818184,0.06363636363636363,0.004545454545454546,0.004545454545454546,0.006818181818181819,0.003636363636363637,0.007954545454545454,0.004545454545454546,0.004545454545454546,0.3568,0.61,6.0,0
501.0,Johnny Furphy,20.0,IND,SG,50.0,0.0,7.6,0.7,1.8,0.38,0.3,1.0,0.3,0.4,0.8,0.476,0.462,0.4,0.4,0.818,0.5,1.0,1.4,0.4,0.4,0.2,0.2,0.8,2.1,,0.042,0.008,0.027999999999999997,0.008,0.004,0.003,0.0016,0.0034999999999999996,0.008,0.004,0.36960000000000004,0.61,6.0,0
502.0,Dwight Powell,33.0,DAL,C,55.0,3.0,10.0,0.8,1.1,0.689,0.0,0.1,0.4,0.7,1.0,0.714,0.705,0.5,0.8,0.651,0.9,1.3,2.1,1.0,0.3,0.4,0.3,1.4,2.1,,0.038181818181818185,0.01818181818181818,0.038181818181818185,0.005454545454545454,0.007272727272727273,0.0027272727272727275,0.0036363636363636364,0.004772727272727273,0.005454545454545454,0.007272727272727273,0.564,0.476,19.0,0
503.0,Josh Christopher,23.0,MIA,SG,14.0,0.0,4.9,0.8,2.2,0.355,0.1,0.8,0.182,0.6,1.4,0.45,0.387,0.3,0.4,0.667,0.0,0.6,0.6,0.6,0.4,0.2,0.4,0.1,2.0,,0.14285714285714285,0.04285714285714286,0.04285714285714286,0.028571428571428574,0.014285714285714287,0.01020408163265306,0.008571428571428572,0.005357142857142857,0.028571428571428574,0.014285714285714287,0.3096,0.451,20.0,0
504.0,Tyler Kolek,23.0,NYK,PG,41.0,0.0,7.2,0.7,2.0,0.329,0.3,1.1,0.298,0.3,0.9,0.371,0.415,0.3,0.4,0.765,0.2,0.5,0.7,1.7,0.3,0.1,0.4,0.6,2.0,,0.04878048780487805,0.041463414634146344,0.017073170731707315,0.007317073170731707,0.0024390243902439024,0.003484320557491289,0.008292682926829269,0.0021341463414634144,0.007317073170731707,0.0024390243902439024,0.33199999999999996,0.622,5.0,0
505.0,Adama Sanogo,22.0,CHI,C,4.0,0.0,5.3,1.0,1.8,0.571,0.0,0.0,,1.0,1.8,0.571,0.571,0.0,0.0,,1.3,0.3,1.5,0.3,0.0,0.0,0.3,0.3,2.0,,0.5,0.075,0.375,0.0,0.0,0.03571428571428571,0.015,0.046875,0.0,0.0,0.4568,0.476,18.0,0
506.0,Kobe Brown,25.0,LAC,PF,40.0,0.0,6.8,0.8,1.8,0.458,0.2,0.7,0.231,0.7,1.2,0.587,0.5,0.1,0.2,0.714,0.5,1.2,1.6,0.6,0.2,0.1,0.3,0.6,1.9,,0.0475,0.015,0.04,0.005,0.0025,0.0033928571428571428,0.003,0.005,0.005,0.0025,0.4,0.61,9.0,0
507.0,Ariel Hukporti,22.0,NYK,C,25.0,1.0,8.7,0.8,1.2,0.677,0.0,0.0,,0.8,1.2,0.677,0.677,0.2,0.5,0.462,0.6,1.5,2.0,0.4,0.0,0.6,0.8,1.3,1.9,,0.076,0.016,0.08,0.0,0.024,0.0054285714285714284,0.0032,0.01,0.0,0.024,0.5416000000000001,0.622,5.0,0
508.0,Bobi Klintman,21.0,DET,SF,8.0,0.0,5.3,0.8,1.3,0.6,0.3,0.6,0.4,0.5,0.6,0.8,0.7,0.1,0.3,0.5,0.1,0.8,0.9,0.9,0.3,0.1,0.1,1.0,1.9,,0.2375,0.1125,0.1125,0.0375,0.0125,0.016964285714285713,0.0225,0.0140625,0.0375,0.0125,0.5599999999999999,0.537,14.0,0
509.0,Garrett Temple,38.0,TOR,SG,28.0,0.0,8.1,0.6,2.1,0.3,0.2,1.0,0.214,0.4,1.1,0.375,0.35,0.4,0.4,0.917,0.3,0.7,1.0,1.1,0.6,0.1,0.4,0.8,1.9,,0.06785714285714285,0.03928571428571429,0.03571428571428571,0.02142857142857143,0.0035714285714285718,0.004846938775510204,0.007857142857142858,0.004464285714285714,0.02142857142857143,0.0035714285714285718,0.27999999999999997,0.366,24.0,0
510.0,Jericho Sims,26.0,2TM,C,53.0,5.0,11.9,0.8,1.3,0.634,0.0,0.0,,0.8,1.3,0.634,0.634,0.2,0.2,0.615,1.3,2.4,3.7,0.6,0.2,0.4,0.6,1.2,1.8,,0.033962264150943396,0.011320754716981131,0.06981132075471698,0.0037735849056603774,0.007547169811320755,0.002425876010781671,0.002264150943396226,0.008726415094339622,0.0037735849056603774,0.007547169811320755,0.5072,,,0
511.0,Vlatko Čančar,27.0,DEN,PF,13.0,0.0,10.5,0.8,2.0,0.385,0.3,1.2,0.267,0.5,0.8,0.545,0.462,0.0,0.0,,0.5,2.0,2.5,0.7,0.2,0.2,0.8,0.8,1.8,,0.13846153846153847,0.05384615384615384,0.19230769230769232,0.015384615384615385,0.015384615384615385,0.009890109890109891,0.010769230769230769,0.02403846153846154,0.015384615384615385,0.015384615384615385,0.36960000000000004,0.61,8.0,0
512.0,Adam Flagler,25.0,OKC,SG,37.0,0.0,5.5,0.7,2.6,0.26,0.4,1.9,0.194,0.3,0.6,0.458,0.333,0.0,0.1,0.5,0.2,0.5,0.7,0.3,0.2,0.1,0.1,0.4,1.8,,0.04864864864864865,0.008108108108108109,0.018918918918918916,0.005405405405405406,0.002702702702702703,0.003474903474903475,0.0016216216216216218,0.0023648648648648646,0.005405405405405406,0.002702702702702703,0.2664,0.829,1.0,0
513.0,Trentyn Flowers,19.0,LAC,SF,6.0,0.0,4.5,0.7,1.8,0.364,0.0,0.3,0.0,0.7,1.5,0.444,0.364,0.5,0.5,1.0,0.2,0.5,0.7,0.0,0.0,0.0,0.2,0.7,1.8,,0.3,0.0,0.11666666666666665,0.0,0.0,0.02142857142857143,0.0,0.014583333333333332,0.0,0.0,0.2912,0.61,9.0,0
514.0,E.J. Liddell,24.0,CHI,PF,12.0,0.0,4.4,0.7,1.3,0.533,0.3,0.8,0.3,0.4,0.4,1.0,0.633,0.2,0.2,1.0,0.3,0.5,0.8,0.3,0.1,0.1,0.2,0.9,1.8,,0.15,0.024999999999999998,0.06666666666666667,0.008333333333333333,0.008333333333333333,0.010714285714285714,0.004999999999999999,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.5064,0.476,18.0,0
515.0,Jahmir Young,24.0,CHI,PG,6.0,0.0,5.0,0.7,0.8,0.8,0.2,0.3,0.5,0.5,0.5,1.0,0.9,0.3,0.3,1.0,0.2,0.3,0.5,1.0,0.0,0.0,0.2,0.3,1.8,,0.3,0.16666666666666666,0.08333333333333333,0.0,0.0,0.02142857142857143,0.03333333333333333,0.010416666666666666,0.0,0.0,0.72,0.476,18.0,0
516.0,Pacome Dadiet,19.0,NYK,SG,18.0,0.0,6.2,0.6,1.7,0.323,0.3,1.1,0.316,0.2,0.7,0.333,0.419,0.2,0.3,0.667,0.2,0.8,1.0,0.3,0.2,0.1,0.2,0.4,1.7,,0.09444444444444444,0.016666666666666666,0.05555555555555555,0.011111111111111112,0.005555555555555556,0.0067460317460317455,0.003333333333333333,0.006944444444444444,0.011111111111111112,0.005555555555555556,0.3352,0.622,5.0,0
517.0,Alex Ducas,24.0,OKC,SG,21.0,0.0,6.0,0.6,1.4,0.4,0.5,1.0,0.476,0.1,0.4,0.222,0.567,0.1,0.1,1.0,0.4,0.8,1.2,0.2,0.2,0.0,0.2,0.6,1.7,,0.08095238095238096,0.009523809523809525,0.05714285714285714,0.009523809523809525,0.0,0.0057823129251700685,0.001904761904761905,0.007142857142857143,0.009523809523809525,0.0,0.45359999999999995,0.829,1.0,0
518.0,PJ Hall,22.0,DEN,C,19.0,0.0,3.5,0.7,1.3,0.583,0.1,0.4,0.25,0.6,0.8,0.75,0.625,0.2,0.2,0.75,0.3,0.8,1.2,0.2,0.0,0.2,0.1,0.6,1.7,,0.08947368421052632,0.010526315789473684,0.06315789473684211,0.0,0.010526315789473684,0.006390977443609023,0.002105263157894737,0.007894736842105263,0.0,0.010526315789473684,0.5,0.61,8.0,0
519.0,Emanuel Miller,24.0,CHI,PF,6.0,0.0,4.2,0.7,1.3,0.5,0.0,0.2,0.0,0.7,1.2,0.571,0.5,0.3,0.3,1.0,0.7,0.7,1.3,0.3,0.2,0.0,0.0,0.5,1.7,,0.2833333333333333,0.049999999999999996,0.21666666666666667,0.03333333333333333,0.0,0.02023809523809524,0.009999999999999998,0.027083333333333334,0.03333333333333333,0.0,0.4,0.476,18.0,0
520.0,Tristan Thompson,33.0,CLE,C,40.0,0.0,8.2,0.8,1.8,0.437,0.0,0.1,0.0,0.8,1.7,0.456,0.437,0.2,0.8,0.233,0.8,2.6,3.4,0.6,0.1,0.3,0.4,0.9,1.7,,0.042499999999999996,0.015,0.08499999999999999,0.0025,0.0075,0.0030357142857142853,0.003,0.010624999999999999,0.0025,0.0075,0.3496,0.78,2.0,0
521.0,Alex Len,31.0,2TM,C,46.0,7.0,8.3,0.7,1.4,0.508,0.0,0.2,0.222,0.7,1.2,0.556,0.524,0.2,0.4,0.471,0.8,1.2,2.1,0.8,0.2,0.5,0.4,1.2,1.6,,0.034782608695652174,0.017391304347826087,0.04565217391304348,0.004347826086956522,0.010869565217391304,0.002484472049689441,0.0034782608695652175,0.005706521739130435,0.004347826086956522,0.010869565217391304,0.4192,,,0
522.0,Yuki Kawamura,23.0,MEM,PG,22.0,0.0,4.2,0.5,1.4,0.367,0.3,1.0,0.304,0.2,0.3,0.571,0.483,0.3,0.4,0.778,0.0,0.5,0.5,0.9,0.1,0.0,0.2,0.4,1.6,,0.07272727272727274,0.04090909090909091,0.022727272727272728,0.004545454545454546,0.0,0.005194805194805196,0.008181818181818182,0.002840909090909091,0.004545454545454546,0.0,0.38639999999999997,0.585,13.0,0
523.0,Jack McVeigh,28.0,HOU,PF,9.0,0.0,4.8,0.6,1.9,0.294,0.4,1.4,0.308,0.1,0.4,0.25,0.412,0.0,0.0,,0.2,0.3,0.6,0.1,0.0,0.2,0.2,0.3,1.6,,0.17777777777777778,0.011111111111111112,0.06666666666666667,0.0,0.022222222222222223,0.012698412698412698,0.0022222222222222222,0.008333333333333333,0.0,0.022222222222222223,0.3296,0.634,4.0,0
524.0,Armel Traoré,22.0,LAL,SF,9.0,0.0,7.4,0.7,2.1,0.316,0.0,0.8,0.0,0.7,1.3,0.5,0.316,0.2,0.8,0.286,0.2,1.4,1.7,0.1,0.4,0.2,0.3,0.7,1.6,,0.17777777777777778,0.011111111111111112,0.18888888888888888,0.044444444444444446,0.022222222222222223,0.012698412698412698,0.0022222222222222222,0.02361111111111111,0.044444444444444446,0.022222222222222223,0.2528,0.61,7.0,0
525.0,Jordan Walsh,20.0,BOS,PF,52.0,1.0,7.8,0.6,1.6,0.361,0.3,1.1,0.273,0.3,0.5,0.536,0.452,0.1,0.2,0.583,0.4,0.9,1.3,0.4,0.2,0.2,0.3,0.6,1.6,,0.03076923076923077,0.007692307692307693,0.025,0.0038461538461538464,0.0038461538461538464,0.002197802197802198,0.0015384615384615385,0.003125,0.0038461538461538464,0.0038461538461538464,0.36160000000000003,0.744,3.0,0
526.0,Phillip Wheeler,22.0,PHI,PF,5.0,0.0,8.8,0.6,4.2,0.143,0.0,2.0,0.0,0.6,2.2,0.273,0.143,0.4,0.4,1.0,0.4,1.2,1.6,0.4,0.2,0.4,0.2,0.2,1.6,,0.32,0.08,0.32,0.04,0.08,0.022857142857142857,0.016,0.04,0.04,0.08,0.11439999999999999,0.293,26.0,0
527.0,Sidy Cissoko,20.0,2TM,SF,22.0,0.0,5.2,0.6,1.4,0.433,0.1,0.6,0.231,0.5,0.8,0.588,0.483,0.1,0.4,0.333,0.4,0.6,1.0,0.7,0.1,0.0,0.5,0.5,1.5,,0.06818181818181818,0.031818181818181815,0.045454545454545456,0.004545454545454546,0.0,0.00487012987012987,0.006363636363636363,0.005681818181818182,0.004545454545454546,0.0,0.38639999999999997,,,0
528.0,Jazian Gortman,21.0,DAL,PG,16.0,0.0,3.6,0.6,1.4,0.391,0.3,0.7,0.364,0.3,0.8,0.417,0.478,0.1,0.3,0.5,0.1,0.3,0.3,0.4,0.1,0.1,0.3,0.6,1.5,,0.09375,0.025,0.01875,0.00625,0.00625,0.006696428571428571,0.005,0.00234375,0.00625,0.00625,0.38239999999999996,0.476,19.0,0
529.0,Kevin McCullar Jr.,23.0,NYK,SF,4.0,0.0,7.3,0.5,1.8,0.286,0.0,0.3,0.0,0.5,1.5,0.333,0.286,0.5,0.5,1.0,0.0,2.0,2.0,0.5,0.3,0.3,0.0,1.5,1.5,,0.375,0.125,0.5,0.075,0.075,0.026785714285714284,0.025,0.0625,0.075,0.075,0.22879999999999998,0.622,5.0,0
530.0,Leonard Miller,21.0,MIN,SF,13.0,0.0,2.5,0.5,1.2,0.4,0.0,0.4,0.0,0.5,0.8,0.6,0.4,0.6,0.6,1.0,0.2,0.6,0.8,0.0,0.2,0.1,0.2,0.2,1.5,,0.11538461538461539,0.0,0.06153846153846154,0.015384615384615385,0.007692307692307693,0.008241758241758242,0.0,0.007692307692307693,0.015384615384615385,0.007692307692307693,0.32,0.598,10.0,0
531.0,Quincy Olivari,23.0,LAL,PG,2.0,0.0,5.0,0.5,2.5,0.2,0.5,2.5,0.2,0.0,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,,0.75,0.25,0.0,0.0,0.0,0.05357142857142857,0.05,0.0,0.0,0.0,0.24,0.61,7.0,0
532.0,Matt Ryan,27.0,NYK,SF,19.0,0.0,3.6,0.5,1.6,0.323,0.3,1.0,0.316,0.2,0.6,0.333,0.419,0.1,0.1,1.0,0.0,0.4,0.4,0.2,0.1,0.0,0.2,0.1,1.5,,0.07894736842105263,0.010526315789473684,0.021052631578947368,0.005263157894736842,0.0,0.005639097744360902,0.002105263157894737,0.002631578947368421,0.005263157894736842,0.0,0.3352,0.622,5.0,0
533.0,Jacob Toppin,24.0,2TM,SF,17.0,0.0,4.5,0.5,1.3,0.409,0.3,0.6,0.5,0.2,0.7,0.333,0.523,0.0,0.0,,0.2,0.7,0.9,0.4,0.1,0.0,0.2,0.2,1.4,,0.08235294117647059,0.023529411764705882,0.052941176470588235,0.0058823529411764705,0.0,0.0058823529411764705,0.004705882352941176,0.006617647058823529,0.0058823529411764705,0.0,0.4184,,,0
534.0,Cam Christie,19.0,LAC,SG,13.0,0.0,4.5,0.5,1.8,0.292,0.2,1.0,0.154,0.4,0.8,0.455,0.333,0.2,0.3,0.5,0.2,0.7,0.9,0.5,0.4,0.1,0.2,0.3,1.4,,0.10769230769230768,0.038461538461538464,0.06923076923076923,0.03076923076923077,0.007692307692307693,0.007692307692307692,0.007692307692307693,0.008653846153846154,0.03076923076923077,0.007692307692307693,0.2664,0.61,9.0,0
535.0,Chris Livingston,21.0,MIL,SF,21.0,1.0,5.0,0.4,1.3,0.333,0.0,0.4,0.0,0.4,0.9,0.474,0.333,0.6,0.8,0.75,0.5,1.2,1.7,0.2,0.2,0.0,0.3,0.4,1.4,,0.06666666666666667,0.009523809523809525,0.08095238095238096,0.009523809523809525,0.0,0.0047619047619047615,0.001904761904761905,0.01011904761904762,0.009523809523809525,0.0,0.2664,0.585,11.0,0
536.0,Trey Alexander,21.0,DEN,SG,24.0,0.0,4.9,0.5,1.7,0.317,0.1,0.7,0.176,0.4,1.0,0.417,0.354,0.1,0.2,0.75,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.4,1.3,,0.05416666666666667,0.020833333333333332,0.020833333333333332,0.004166666666666667,0.0,0.003869047619047619,0.004166666666666667,0.0026041666666666665,0.004166666666666667,0.0,0.2832,0.61,8.0,0
537.0,Spencer Jones,23.0,DEN,SF,20.0,0.0,6.3,0.6,1.7,0.324,0.1,0.9,0.059,0.5,0.9,0.588,0.338,0.2,0.2,1.0,0.4,0.5,0.9,0.3,0.3,0.3,0.3,0.9,1.3,,0.065,0.015,0.045,0.015,0.015,0.004642857142857143,0.003,0.005625,0.015,0.015,0.27040000000000003,0.61,8.0,0
538.0,Skal Labissière,28.0,SAC,PF,4.0,0.0,3.0,0.5,1.0,0.5,0.3,0.3,1.0,0.3,0.8,0.333,0.625,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.3,1.3,,0.325,0.075,0.2,0.0,0.0,0.023214285714285715,0.015,0.025,0.0,0.0,0.5,0.488,17.0,0
